"caption","ownerFullName","ownerUsername","url","commentsCount","firstComment","likesCount","timestamp","queryTag"
"No filters. No resolutions (yet). Just cold beers and a loud countdown. 🍻✨
New Year’s Eve at Monkey Bar Delhi & Mumbai is where the cheers get bigger, the pours stay strong, and the Razzle Dazzle mood takes over till midnight hits.

Entry Details:
Mumbai: ₹5,000 (Couples) | ₹3,000 (Stags)
Delhi: ₹3,000 (Stags) | ₹3,500 (Male Stags) | ₹6,000 (Couples)

Call for Queries 
📞 Mumbai: 77100 83222
📞 Delhi: 92894 11500

#monkeybar #NYEInDelhi #NYEAtMonkeyBar #nyeinmumbai 

Monkey Bar,  Vasant Kunj,  bandra,  delhi nye Eve, mumbai NYE Eve, monkey bar nye bash, nye, monkey bar razzle Dazzle.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DS4ctDSkuMb/","0","","81","2025-12-30T09:08:05.000Z",
"Bright glasses, bold pours, and a vibe worth clinking to. 🍷✨
Sangria hits different when it’s shared and the mood is just right.
Monkey Bar Sangria Day
1+1 Sangria Special- 20th Dec (Sat)

Mumbai: 12 PM – 7 PM
Delhi: 1 PM – 1 AM

#SangriaDay #MonkeyBar #SipSipHooray #CocktailHours #DrinkAtMonkey 

Monkey bar, Sangria day, Sangria,  vasant kunj,  bandra, delhi, mumbai, Monkey bar Sangria,  Sangria Special,  1+1 offer, weekend parties delhi, weekend parties mumbai.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSeu1oGEmWU/","0","","30","2025-12-20T09:28:31.000Z",
"Notifications can wait, this beer needs attention 🍺😁

See you on 24th & 25th Dec. 

Celebration Partner @heineken_in @kingfisherultra 

Call for Reservations: 
Mumbai - 77100 83222
Delhi – 92894 11500

#MonkeyBar #Bandra #Delhi #FestiveTreats #Christmas #beer #monkeybardelhi #monkeybarmumbai #neighbourhoodbar #gastropub #bestbarinbandra #vasantkunj #bestbarindelhi","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSfMlY4DRrn/","0","","522","2025-12-20T13:50:26.000Z",
"Stacked, smashed, and totally leading you on. This Mo Bar Burger will have you drooling… and low-key falling for it

#MonkeyBarEats #MonkeyEats #MonkeyBar
#mobarburger #burger #vasantkunj #bandra

Monkey Bar,  Mobar Burger,  burger, mumbai,  vasant kunj, Monkey bar burger,  delhi foodie,  mumbai foodie.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSZ4l8AEsRg/","0","","119","2025-12-18T12:15:19.000Z",
"Jingling and Mingling all the way, our Christmas cocktails are the best sleigh ride in town. 

Hop in, and get that celebratory mood going all of December - till the 31st. 

Christmas cocktails, holiday drinks, festive vibes, seasonal celebrations, December specials, cocktail menu, winter festivities, party season, holiday cheer 

#ChristmasCocktails #FestiveSips #HolidayCheers #SeasonToCelebrate #FestiveVibes #DecemberDrinks #CocktailSeason #MerryMixology","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSZeYtAEmF7/","1","Aaron 😍👍👌🍺","1242","2025-12-18T08:27:44.000Z",
"At Monkey, it doesn’t just jingle.
It pops open a beer. 🍺

Festive energy, cold pours, and holiday vibes done right! 
See you tonight & 25th at Monkey Bar. 🍻

Celebration partner @heineken_in @kingfisherultra 

Call for Reservations: 
Mumbai - 77100 83222
Delhi – 92894 11500

#ChristmasAtMonkey #MonkeyBar #FestiveVibes #HolidayCheers

Monkey Bar,  Christmas at Monkey,  vasant kunj,  bandra, mumbai Christmas parties,  delhi Christmas parties,  Christmas 2025.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSpDoDJkvvv/","0","","34","2025-12-24T09:41:45.000Z",
"This is your 2026 entry point.🥂✨
Monkey Bar Mumbai is where the countdown actually matters.
Zohanne and DJ Dharam on the decks.
Hip hop, retro, pop & throwback bangers all night.

Razzle Dazzle: Monkey’s NYE Bash🎉 
Couples Rs5000 | Stags Rs3000
Call for Queries: 77100 83222

#MonkeyBarMumbai #NYEAtMonkeyBar #NewYearsEveMumbai #RazzleDazzleNYE #MumbaiNightlife 

Monkey Bar,  bandra nights, mumbai NYE Bash, Monkey bar mumbai,  Monkey bar NYE Bash, bandra NYE parties,  NYE parties bandra.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSj7Xh1kuFI/","0","","24","2025-12-22T09:54:28.000Z",
"This is your cue to pull up a chair. 🎄✨
A festive table full of bold flavours and Christmas comfort, done the Monkey Bar way.
Come hungry.

Season’s special menu available till 31st Dec

#ChristmasAtMonkey #MonkeyBarEats #FestiveFeast #HolidayMenu #christmasmenu 

Monkey bar, vasant kunj,  bandra, Christmas at Monkey bar,  festive feast, Christmas dishes, Monkey bar Christmas menu, Christmas menu bandra, Christmas menu Delhi, Delhi events, neighbourhood bar, gastropub Delhi, best bar in Mumbai","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSmu1TKEiGu/","0","","113","2025-12-23T12:00:10.000Z",
"Sweet, spiced, and made for lingering glances. 🎄🍹
Under the Mistletoe brings together Jameson, pineapple juice, coconut, and gingerbread syrup, lifted with a hint of acid and finished with soda.
One sip in, and the holiday mood is set.

See you on the 24th and 25th Dec 

Celebration partner- Jameson 

 #MonkeyBarCocktails #ChristmasAtMonkey #FestiveSips #HolidayDrinks #Christmasmenu 

Monkey Bar bandra, Christmas cocktails,  Monkey Bar Christmas cocktail,  Christmas 2025, Christmas menu in bandra, best bar in bandra, neighbourhood bar, gastropub","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSkc2m6knRa/","2","Perfect! greetings from Mexico 🇲🇽😎✌️","190","2025-12-22T14:44:34.000Z",
"The year ends here, and the celebration begins.
Step into Razzle Dazzle: Monkey’s NYE Bash at Monkey Bar, Delhi & Mumbai. The countdown is calling.🍸

Call for queries: 

📞 Delhi: 92894 11500
📞 Mumbai: 77100 83222

new year party delhi, new year party mumbai, monkey bar nye, nye bash india, year end celebration, countdown party, delhi Nighlife Mumbai nightlife, nye party venue, monkey bar nye bash, best bar in Delhi, Vasant Kunj, gastropub Delhi, neighbourhood bar, bandra events 

#RazzleDazzleNYE #MonkeyBarNYE #NYEIndia #DelhiNYE #MumbaiNYE #YearEndParty #CountdownToMidnight #NewYearVibes #2025To2026","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSubRU4Eup6/","2","🕺🏽🪩🔥","964","2025-12-26T11:43:29.000Z",
"Gather your gang and party it out under the glass pyramid this December. 🥂✨
Winter’s here, the lights are on, the cocktails are flowing, and Monkey Bar Delhi is where year-end celebrations come to life.

’Tis the party season- book your celebration now!

Party bookings & queries: 9289411500

#gobananas #monkeybarind #monkeybar #partyseason #decemberparties #yearendvibes #partybookings #delhi #vasantkunj

Monkey Bar, Vasant Kunj,  delhi, Monkey Bar delhi, party season,  delhi parties,  weekend parties,  delhi parties.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSaHqdMEnHr/","0","","365","2025-12-18T14:28:48.000Z",
"Chef Sumit takes us back to Champaran, Bihar.
Slow-cooked the traditional way with blended spices and finished with khada masala; no rush, just flavour. Served with rustic sattu paratha, this Champaran Mutton is succulent and deeply rooted in tradition.
Come try this classic. Now serving at Monkey Bar Delhi and Mumbai 

Call for Reservations: 
Mumbai - 77100 83222
Delhi – 92894 11500

#ChamparanMutton #MonkeyBarEats #ChefSumit #RegionalFlavours 

Monkey bar, Monkey bar new menu,  vasant kunj,  bandra, delhi eats, mumbai eats, foodie, Champaran Mutton,  delhi foodie,  mumbai foodie.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DShDE-MEm5K/","0","","618","2025-12-21T07:03:01.000Z",
"One last chaos before we pretend resolutions exist.

New Year’s Eve at Monkey Bar Mumbai & Delhi is all about bold cocktails, louder laughs, and hands in the air as the countdown begins.
Razzle Dazzle the night. This is how we welcome what’s next!

Mumbai- 5000 FOR COUPLES & 3000 FOR STAGS

Delhi - STAGS: 3,000, MALE STAGS: 3,500 COUPLES: 6,000

Call for Reservations: 
Mumbai - 77100 83222
Delhi – 92894 11500

#monkeybar #NYEInDelhi #NYEAtMonkeyBar #nyeinmumbai 

Monkey Bar,  Vasant Kunj,  bandra,  delhi nye Eve, mumbai NYE Eve, monkey bar nye bash, nye, monkey bar razzle Dazzle.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DS1yg0WkrcR/","0","","184","2025-12-29T08:20:55.000Z",
"Ringing in the New Year, the Monkey Bar way.
Big energy, familiar anthems, and a countdown worth staying up for.

Razzle Dazzle: Monkey’s NYE Bash
31st December
9 PM onwards
Monkey Bar - Mumbai & Delhi

Cover Charges
Mumbai: Couples ₹5000 | Stags ₹3000
Delhi: Couples ₹6000 | Female Stags ₹3000 | Male Stags ₹3500

For queries
Mumbai: 7710083222
Delhi: 9289411500

new year eve party mumbai, new year eve party delhi, monkey bar nye, razzle dazzle nye bash, nye nightlife india, year end party venue, countdown party mumbai, countdown party delhi, nye club night, monkey bar party

#MonkeyBarNYE #RazzleDazzleNYE #NYEPartyIndia #MumbaiNYE #DelhiNYE #YearEndCelebration #CountdownNight #PartyAtMonkeyBar #NewYearEveVibes #NYEPlans","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DS6yCzjkuAD/","0","","697","2025-12-31T06:53:38.000Z",
"Party season is in the air, and we’re dialling it all the way up!
From the bar to the dance floor, every corner’s buzzing. Smooth pours, sharp beats, and memories in the making – if fun had an address, it would be here.
Experience the ultimate night out, only at Monkey Bar.
📍Mumbai: 7710083222 
📍 Delhi: 9289411500
📍 Bengaluru: 8655464500

#mumbai #BandraNights #vasantkunj #DelhiEvents #BangaloreNights #monkeybar 

Bangalore,  vasant kunj  bandra events, Party season,  delhi nights,  delhi Party scene,  bandra nights, mumbai, delhi, bangalore nights, best bar in Bandra, best bar in Delhi, December events","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DR4ULJQklDQ/","0","","449","2025-12-05T11:23:58.000Z",
"Santa might side-eye it, but Christmas calories don’t count here. 🎅🍰
Pumpkin cheesecake with dark rum ice cream; indulgence, the Monkey Bar way!
Available in Mumbai & Delhi till 31st Dec.

#MonkeyBar #ChristmasMenu #JingleAndMingle #FestiveDesserts #PumpkinCheesecake

Monkey bar, vasant kunj,  bandra, Christmas menu, Monkey bar Christmas menu, mumbai, delhi, Christmas dessert, gastropub, neighbourhood bar","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSSS6XNEvSq/","0","","145","2025-12-15T13:31:22.000Z",
"We’ve added craft beer right in time for Christmas  and it’s as cool as the season gets. 
Igloo Craft Beer is now pouring at Monkey Bar Mumbai in Konkan Rice Lager, Brewers Blonde & Wit & Wisdom.
Because Christmas with great beer? That just hits different. 🍺

craft beer mumbai, igloo beer, christmas drinks mumbai, beer menu, monkey bar mumbai, new beer launch mumbai, monkey bar bandra, gastropub, neighbourhood bar, craft beer in bandra 

#CraftBeerMumbai #IglooBeer #MumbaiBars #MonkeyBarMumbai #ChristmasDrinks #NowPouring
#CraftOnTap #HolidayCheers","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSKY2W5EnJs/","1","Wow Aaron perfect move of glass🍺🍺🍺","83","2025-12-12T11:50:00.000Z",
"Roll Call: Our sushi is here, and the only thing that’s missing is you!
Flavourful, bold, and impossible to resist – your chopsticks won’t wait. Join us at Monkey Bar and dive into deliciousness.

#MonkeyBar #sushi #asianfood #monkeybardelhi #sushilovers #MonkeyBarMumbai 

Vasant kunj, bandra, Mumbai foodies, delhi foodies, sushi, monkey bar, asian food Delhi, asian food bandra, gastropub","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSE0KXRkkGi/","0","","302","2025-12-10T07:54:44.000Z",
"Festive fits, jolly hearts, and your favourite crew ready to pour the cheer.
Let’s Jingle & Mingle, Monkey Bar style. 🎄✨

Our special Christmas Menu is available till 31st December.

For Reservations:
Mumbai - 7710083222
Delhi - 9289411500
Bangalore - 8655464500

#monkeybar #Christmas #MonkeyBarMumbai #MonkeyBarBengaluru #monkeybardelhi

Monkey Bar, Christmas, Christmas 2025, vasant kunj,  bandra, Bengaluru, Christmas special, gastropub, neighbourhood bar","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSH37QnktPM/","0","","19","2025-12-11T12:23:10.000Z",
"Soft lights, rich décor, and a whisper of well-behaved chaos ✨
The holiday spirit hits different at Monkey Bar — elegant to start, mischievous by the hour. Come feel the season in full swing.

#MonkeyBarMumbai #ChristmasAtMonkey #FestiveFeast #HolidayMenu #ChristmasSpecials #Mumbaifoodie #christmasdecor

Monkey Bar, delhi, vasant kunj, bandra, mumbai, Christmas at Monkey, festive feast,Christmas menu, holiday menu, Christmas 2025, Gastropub, Neighbourhood Bar, Bandra Bar Christmas Decor","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DR9BiXZDSwb/","0","","1892","2025-12-07T07:17:03.000Z",
"Rooted in regional comfort and reimagined the Monkey Bar way; Lucha Locho comes with a twist you’ll love.

Watch Chef Sumit break down why this lighter, healthier take on Gujarati locho (with that standout salsa verde!) deserves a spot on your must-try list.

Come taste it at Monkey Bar Delhi and Mumbai.

#Locho #chefseries #RegionalWithATwist #MonkeyBar #MumbaiEats #NewOnTheMenu #vasantkunj #bandra #regionaldishes #chefreccomends 

Gujarati Locho, New Menu, Monkey Bar Delhi, Vasant Kunj, Bandra, Delhi Foodies, Best Bar in Bandra, Best Bar in Delhi, Gastropub Delhi, Neighbourhood Bar","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DR_2UkJkmar/","3","Well done","322","2025-12-08T09:35:31.000Z",
"Shopping bags, dancing feet, clinking glasses & Christmas cheer 🎄🍸
The Christmas Flea at Monkey Bar Delhi hosted by @gentlemensleaguedelhi with Poonam Purri and @shamasoni.svs was festive chaos done perfectly.
Bold flavours, beautiful décor, and even better energy.
This is how the holidays should feel.

#ChristmasFlea #MonkeyBarMoments #ChristmasAtMonkey  #FleaMarketFinds #MonkeyBarDelhi

Monkey Bar,  Vasant Kunj,  delhi, flea market delhi, flea market, Christmas flea, Christmas at Monkey","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSUh2CFEmMb/","0","","74","2025-12-16T10:20:35.000Z",
"Jingle loud. Mingle longer. 🎄🍸
Festive decor, holiday cocktails, and plates worth celebrating at Monkey Bar.
Celebrate before the season signs off. Your table is waiting.

Call for Reservations: 
Mumbai - 77100 83222
Delhi – 92894 11500
Bangalore – 86554 64500

#ChristmasAtMonkey #MonkeyBar #FestiveFeast #HolidayMenu #ChristmasMenu #NeighbourhoodBar

Monkey Bar, delhi, vasant kunj, bandra, mumbai, Bengaluru, Christmas at Monkey, festive feast,Christmas menu, holiday menu, Christmas 2025, Gastropub, Neighbourhood Bar, Christmas Decor","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSPXiaNEhdz/","6","Check my story","621","2025-12-14T10:14:25.000Z",
"Straight from Andhra inspiration to the Monkey Bar menu, this Gongura Chicken Satay brings bold, tangy heat to the table.
Chef Sumit breaks down the flavours; layered spices and that signature gongura punch that ties it all together.

Come experience it at Monkey Bar, Delhi & Mumbai. Walk in and try it today.

Call for Reservations: 
Mumbai - 77100 83222
Delhi – 92894 11500

#GonguraChicken #AndhraFlavours #Newmenu #Monkeybardelhi #monkeybarmunbai 

Gongura Chicken,  Monkey Bar Delhi, Monkey Bar Mumbai, Vasant Kunj, New Menu, Delhi, Bandra, Whats hot in Delhi, Monkey bar new menu, best bar in Delhi, best bar in Delhi, neighbourhood bar","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSXWQyjkve5/","1","Nice dish","288","2025-12-17T12:37:35.000Z",
"Four days into our Christmas cocktail menu and things are already getting merry in all the right ways.

Jingle Juice, Ginger Bells and Rummin’ Reindeers are here to keep the season wild and Coco Nog, our twist on the classic nog, is ready to steal the show.
Serving till 31st December. 
Come get festive (responsibly-ish). 🍸🎄

#monkeybar #christmascocktails #vasantkunj #bandra #christmas2025 #gastropub 

Monkey bar, mumbai, delhi, Christmas cocktail,  Christmas menu, Christmas cocktail menu, vasant kunj, bandra, Christmas,  Best Bar in Bandra, best bar in Delhi","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSCpVpIEga1/","0","","161","2025-12-09T11:39:29.000Z",
"Mornings just got a whole lot better. ☀️
Our new breakfast menu is here — fresh, comforting and crafted for the perfect start to your day.

#BreakfastMenu #NewLaunch #MorningEats #BreakfastLovers #BrunchVibes #FreshStart #BangaloreEats #FoodieFinds #BreakfastGoals #GoodMorningVibes

breakfast menu, new breakfast launch, morning menu, breakfast dishes, brunch options, fresh breakfast, comfort food, morning eats, Bengaluru breakfast, foodie, breakfast lovers, new menu launch","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DRWVl5Eklvr/","1","👏👏👏👏👏👏","148","2025-11-22T06:40:22.000Z",
"Lunch just got more interesting! 

Whether you're looking for a quick bite or a leisurely lunch with the gang, introducing our SET MENU; your new go-to starting at just Rs 599. Get a Salad and a Main - or add on the whole meal. 

Only available at Monkey Bar, Bandra, from 12 to 4 PM on weekdays!

Call 7710083222 for reservations. 

#SetMenu #WeekdayLunch #LunchSpecials #ValueMeals #MonkeyBar #bandra #mumbai #lunch #monkeybarlunch 

Set menu, Monkey Bar,  bandra specials,  lunch specials,  weekday lunch, lunch specials,  Mumbai,  foodie.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DRtkxgAEvaU/","0","","80","2025-12-01T07:15:33.000Z",
"We’ve wrapped Christmas in carbs, warmth & full-blown mischief.🎄✨

Swipe to meet the troublemakers: Oink Oink Tarts, Santa’s Wellington, Merry Croquettes, Pork Vindaloo & the Holly Jolly Roast. Here to vanish faster than Santa after midnight! 
It’s officially feasting season at Monkey Bar Delhi & Mumbai.

5th-31st December 

Come hungry. Leave jolly.🎅

#MonkeyBarMumbai #MonkeyBarDelhi #ChristmasAtMonkey #FestiveFeast #HolidayMenu #ChristmasSpecials #Mumbaifoodie #DelhiEats 

Monkey Bar, delhi, vasant kunj, bandra, mumbai, Christmas at Monkey, festive feast. Christmas menu, holiday menu, Christmas 2025, Gastropub, Neighbourhood Bar","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DR136OEkmji/","0","","95","2025-12-04T12:36:41.000Z",
"Monkey Bar Delhi where every moment has a mood.
Swipe through the vibe: glowing interiors, flirty plates, and cocktails that don’t play nice. 
The bar moves with time, and so do the choices. 
Reserve your spot: 9289411500 

#MonkeyBar #DayToNight #YourVibeYourWay #CityEats #CocktailCulture #FoodAndDrinks  #GoodVibesOnly #AllDayEveryday #BarLife #MonkeyMoments

Monkey Bar Delhi, Vasant Kunj, Neighbourhood Bar, Best Bar in Delhi, Instagrammable Bars in Delhi, Delhi Food Spots, Open All Day","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DRrQRGbEhLv/","1","❤️🔥❤️🔥❤️","177","2025-11-30T09:37:53.000Z",
"Delhi, Monkey Christmas is officially in session! 🎄✨
Join us all month as we Jingle & Mingle with crafted cocktails, festive rhythms and that unmistakable Monkey energy.

📅 5–31 Dec: Seasonal Food & Cocktail Menu
🎧 24 Dec | 9 PM: Christmas Eve – DJ on the deck
🎶 25 Dec | 1 PM: Christmas Day Drunch – Live Music

December? Sorted. Spirits? Extra merry.

#JingleAndMingle #MonkeyBarDelhi #ChristmasAtMonkey #DelhiEvents #DelhiNights #DelhiFoodies #FestiveSeason #HolidayVibes #ChristmasDrunch #EatDrinkAndBeMerry #DelhiDiaries

Monkey Bar,  Christmas,  vasant kunj, delhi,  Christmas at Monkey.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DRwow2uEvZE/","0","","149","2025-12-02T11:48:08.000Z",
"Bengaluru, Monkey Christmas is officially in session! 🎄✨
Join us all month as we Jingle & Mingle with crafted cocktails, festive rhythms and that unmistakable Monkey energy.

🎤 21 Dec | Sunday: Christmas Karaoke
💃 24 Dec | Christmas Eve: Monkey Christmas Ball
🔥 28 Dec | Sunday: Christmas BBQ

December? Sorted. Spirits? Extra merry.

#JingleAndMingle #MonkeyBarBengaluru #BengaluruEvents #ChristmasAtMonkey #BLRNights #FestiveSeason #HolidayVibes #ChristmasBBQ #KaraokeNight #BengaluruLife

Monkey Bar,  Bengaluru,  Christmas month, Christmas,  Christmas at Monkey","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DRwoLCSEmzk/","2","😍","117","2025-12-02T11:42:58.000Z",
"Patience, party people! We believe that great things and even greater drinks take a moment.
Let us add the perfect bit of Monkey magic to your cocktails, and we promise it’ll be worth the wait. 

#MonkeyBar #MonkeyMagic #CraftedCocktails #GoodVibesOnly #CityNights #CocktailCulture #SipSlow #WorthTheWait #BarLife #WeekendVibes #MixologyMagic #DrinkBetter #PartyPeople #NightOut","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DRZac07kn2M/","2","Coming to drink👍☺️","175","2025-11-23T11:21:25.000Z",
"Mumbai, Monkey Christmas is officially in session! 🎄✨
Join us all month as we Jingle & Mingle with crafted cocktails, festive rhythms and that unmistakable Monkey energy.

5–31 Dec: Seasonal's Special Menu
24 Dec | 9 PM: Christmas Eve 
 25 Dec | 12 PM: Christmas Drunch ft. Eesha Chopra (Live Music ) 

December? Sorted. Spirits? Extra merry.

#JingleAndMingle #MonkeyBarMumbai #ChristmasAtMonkey #MumbaiEats #MumbaiNights #FestiveSeason #ChristmasDrunch #MumbaiEvents #HolidayVibes #EatDrinkAndBeMerry

Monkey Bar,  Christmas,  bandra,  Mumbai,  Christmas  at Monkey.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DRwoeu8Eupy/","1","😍","177","2025-12-02T11:45:40.000Z",
"We don’t do party tricks;just party drinks. And this season, we’re shaking up plenty. All you need is to RSVP. A glass in hand and a plan to stay till last call. See you at the bar!

Monkey Bar, Party Drinks, Cocktail Culture, Nightlife, Bar Nights, Mumbai Nighlife, best bar In Bandra, best bar in Delhi, vasant kunj

#MonkeyBarIndia #PartyDrinksOnly #GoodTimesAtMonkey #BarNights #Cocktails #MonkeyVibes #SeeYouAtTheBar","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DRb8-fvkuvh/","1","😂ll","341","2025-11-24T11:00:00.000Z",
"Who needs a smoke break when dessert can lift your mood faster?
One bite of tiramisu and suddenly the hard shift doesn’t seem that bad! 

In Frame: Tiramisu and Coffee Caviar

Tiramisu, dessert break, mood booster, Monkey Bar Bandra, Neighbourhood Bar, Gastropub

#DessertTherapy #TiramisuLove #MoodLifter #SweetBreak #DessertFix #PickMeUpTreat #FoodForTheSoul #SweetCravings
#BarsinBandra #MonkeyBar","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DRo0VDKkosa/","9","😂 on my way","272","2025-11-29T10:56:05.000Z",
"Jingle & Mingle at Monkey Bar, Delhi!🎄✨
This Christmas, we’re flipping tradition upside down—literally! Our inverted Christmas tree takes centre stage, floating above festive lights, bold cocktails, and the signature Monkey Bar energy.

Christmas Eve | 24th December — DJ Tony | 9PM

Christmas Day Drunch | 25th December — Live music |1 PM 

Grab your spot and jingle, mingle, and toast in style!
📞 Call for reservations: 92894 11500

#ChristmasAtMonkey #InvertedChristmasTree  #ChristmasInDelhi #ChristmasEveParty #ChristmasDrunch

Christmas, Christmas decor, inverted tree, Monkey bar, vasant kunj,  delhi, Christmas at Monkey bar, jingle and Mingle, delhi Christmas,  Christmas parties,  Christmas Drunch, Christmas Eve","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DScdGg_kosu/","0","","16","2025-12-19T12:15:08.000Z",
"A new menu doesn’t just happen it’s born in the chaos of the kitchen: crowded prep tables, loud discussions, endless tasting, and the fun that keeps the team going.
From debating flavours to fixing garnishes at the last second to laughing through the rush, every dish has a little piece of the kitchen that created it.
This is what built our new menu; raw, real, and ready for you! 
Now serving Mumbai & Delhi.

#MonkeyBar #NowServing #DelhiFoodies #NewMenuAlert #vasantkunj #bandra #newmenu #FoodieFinds #FoodieHeaven #Gastropub #regionalfood 

New Menu, Now Serving, Delhi, Vasant Kunj, Monkey Bar, New at Monkey Bar, Cravings, Delhi Eats, Neighbourhood Bar, Best Bar In Delhi, Behind The Scenes, Teamwork","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DRfMexdDQUv/","0","","43","2025-11-25T17:13:55.000Z",
"Bengaluru, get ready for a flavour riot! 🔥
Chef Chathura brings the bold, aromatic magic of Salone Ceylon to Monkey this Sunday.
Fresh seafood, vibrant spices, and one unforgettable afternoon. 🌶️🦐

30th Nov | 12–6 PM — see you at the table!

#MonkeyBengaluru #FlavourRiotAtMonkey #CeylonOnAPlate #SriLankanFlavours #BangaloreFoodScene #PopUpDining #ChefTakeover #WeekendEats #SeafoodFiesta #FoodLoversBLR #MuseumRoadVibes

Monkey Bar Bengaluru, Sri Lankan pop-up, Chef Chathura experience, Salone Ceylon flavours, seafood specials, Bangalore culinary event, Sunday food plans, flavour-forward dining","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DRmkaRxEush/","0","","15","2025-11-28T13:58:41.000Z",
"A thaali so good, it deserves its own monkey business! 🍛🐒
Come dig into Monkey’s Thaali – a feast full of flavour, fun, and local love.

📍 Monkey Bar Bengaluru
🕛 Monday to Saturday | 12 – 4 PM

#MonkeysThaali #MonkeyBarBengaluru #BangaloreEats #SouthIndianFood #FoodieFinds #BangaloreFoodies #LunchGoals #ThaaliLove #MonkeyBarIndia #FlavoursOfIndia

Monkey bar, Bengaluru, thaali, monkey thaali, bangalore, bangalore lunch","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DQy0htJko8j/","0","","9","2025-11-08T11:38:01.000Z",
"Yesterday, our kitchen quietly began its own journey across India; one simmer, one spice, one memory at a time.
It started with the bold thecha of Maharashtra, a flavour that never enters a room without announcing itself.
Then came the Haleem Rolls, borrowing their depth from Hyderabad’s centuries-old tradition of slow cooking.
Gujarat offered comfort with its soft, nostalgic Locho, while Kolkata inspired our Banana Blossom Satay, a thoughtful nod to the ever-loved mochar chop.
And finally, Bihar brought us the unhurried, earthy richness of Champaran Mutton, cooked the way stories are told; slowly, with heart.
Each dish holds a place, a memory, a journey. Now they gather together on one table, waiting to be discovered.
A gentle, delicious tour of India only at Monkey Bar Delhi.

📍 Monkey Bar Delhi
☎️ +91 92894 11500

#MonkeyBarDelhi #NowServing #DelhiFoodies #NewMenuAlert #vasantkunj #newmenu #FoodieFinds #FoodieHeaven #EatDrinkRepeat #Gastropub #regionalfood 

New Menu, Now Serving, Delhi, Vasant Kunj, Monkey Bar, New at Monkey Bar, Cravings, Delhi Eats, Neighbourhood Bar, Best Bar In Delhi","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DREb35VEum5/","0","","120","2025-11-15T07:48:55.000Z",
"At Monkey Bar, there’s something for everyone; some get the bill while others get the fries.
Either way, you’re in for a good time

#MonkeyBarIndia #GoodTimesOnly #FriesBeforeGuys #MumbaiBars #EatDrinkLaugh #BarVibes #MonkeyMoments #Neighbourhoodbar #bandra #vasantkunj","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DRR8HSnEst2/","3","👏","314","2025-11-20T13:42:38.000Z",
